name,class,rating,status,constituency,connection,officer,proposal,priority,zip,af14,af15,af16,af17,af18,cap14,cap15,cap16,cap17,cap18,city,state,latitude,longitude
"Sopher, Brittany",1963,110000,Cultivation,Alumn,Somewhat Connected,NA,NA,,61474,47,290,0,205,139,10000,20000,20000,10000,20000,Saint Augustine,IL,40.740729,-90.37946
"Baca, Jasmine",2011,NA,NA,Alumn,Connected,NA,NA,,14203,337,0,0,283,0,10000,20000,10000,10000,20000,Buffalo,NY,42.880107,-78.8699
"el-Shakir, Irfaan",1995,NA,NA,Alumn,Somewhat Connected,NA,NA,,53932,401,131,385,337,218,20000,20000,20000,20000,20000,Fall River,WI,43.407179,-89.05837
"Jeong, Brittany",1962,NA,NA,Alumn,Modestly Connected,NA,499778,Athletics,21727,0,0,117,0,125,20000,10000,20000,20000,10000,Emmitsburg,MD,39.695328,-77.32721
"Haas, Tylan",1966,110000,Not a Prospect,Alumn,Somewhat Connected,"al-Aboud, Mahdeeya",NA,,64158,133,211,156,163,188,20000,20000,20000,20000,20000,Kansas City,MO,39.230259,-94.47794
"Morgan, John",2013,NA,NA,Alumn,Modestly Connected,NA,NA,,94964,8,0,0,24,0,10000,20000,10000,10000,10000,San Quentin,CA,37.943365,-122.49029
"Jimenez Jr, Marcos",2011,NA,NA,Alumn,Connected,NA,NA,,95951,382,271,358,373,284,20000,20000,20000,20000,20000,Hamilton City,CA,39.738889,-122.01675
"al-Fahmy, Waseema",2012,NA,NA,Alumn,Connected,NA,499969,Math/Science Center,45305,0,0,0,62,0,10000,20000,10000,10000,10000,Bellbrook,OH,39.640059,-84.0855
"el-Jabbour, Labeeb",1979,110000,Stewardship,Alumn,Connected,"Barela, Audreana",NA,,76424,220,628,267,334,477,20000,20000,20000,10000,20000,Breckenridge,TX,32.761058,-98.92225
"Roberts, Brittany",1978,NA,NA,Alumn,Modestly Connected,NA,NA,,90021,0,0,58,0,0,20000,10000,10000,20000,10000,Los Angeles,CA,34.029313,-118.24182
"Sam, Carlo",1993,100000,Annual Fund Leadership,Alumn,Somewhat Connected,NA,499416,Professorship,14203,0,0,0,0,0,10000,10000,10000,10000,10000,Buffalo,NY,42.880107,-78.8699
"el-Idris, Ahmed",NA,NA,NA,Parent,Very Connected,NA,499456,Athletics,16214,0,0,0,0,0,10000,10000,10000,10000,10000,Clarion,PA,41.199396,-79.37196
"Lozoya, Francisco",1973,NA,NA,Alumn,Somewhat Connected,NA,499908,Unresistricted,63539,75,0,78,43,34,10000,10000,10000,20000,10000,Ethel,MO,39.893011,-92.74503
"Blauser, Steven",2000,110000,Annual Fund Leadership,Alumn,Not Connected,"Barela, Audreana",NA,,64158,213,204,240,209,218,20000,20000,20000,20000,20000,Kansas City,MO,39.230259,-94.47794
"Burress, Slade",1976,100000,Annual Fund Leadership,Alumn,Connected,"Barela, Audreana",499952,Athletics,72532,0,93,0,0,67,10000,10000,20000,10000,10000,Evening Shade,AR,36.088921,-91.59919
"Quintana, Lorenzo",1978,110000,Cultivation,Alumn,Modestly Connected,NA,NA,,28691,760,412,605,669,433,20000,20000,20000,20000,20000,Valle Crucis,NC,36.209158,-81.778871
"Rael-Garcia, Nanci",1951,110000,Stewardship,Alumn,Not Connected,"el-Jaffer, Zaahira",500448,Math/Science Center,74036,834,546,494,829,412,20000,20000,20000,20000,20000,Inola,OK,36.145085,-95.51443
"Byrd, Denajae",NA,100000,Not a Prospect,Parent,Very Connected,NA,NA,,58036,56,0,0,32,0,10000,20000,10000,10000,10000,Gardner,ND,47.15096,-96.96482
"al-Farhat, Jaarallah",2016,110000,Cultivation,Alumn,Somewhat Connected,"Barela, Audreana",NA,,63155,0,324,149,23,297,20000,10000,20000,10000,10000,Saint Louis,MO,38.6531,-90.243462
"Nguyen, Arshia",1952,NA,NA,Alumn,Modestly Connected,NA,NA,,79066,13,82,11,48,52,10000,10000,10000,10000,10000,Pampa,TX,35.533384,-100.956013
"Myskiw, Lorenzo",1951,100000,Annual Fund Leadership,Alumn,Somewhat Connected,NA,NA,,85382,0,0,11,0,4,10000,10000,10000,10000,10000,Peoria,AZ,33.689869,-112.24838
"Campbell, Chad",1959,NA,NA,Alumn,Somewhat Connected,NA,500165,Math/Science Center,06612,749,107,185,762,0,20000,20000,10000,20000,20000,Easton,CT,41.253946,-73.28842
"Mackey, Andrew",1984,110000,Cultivation,Alumn,Modestly Connected,NA,NA,,76888,29,0,0,110,0,10000,20000,10000,10000,10000,Voss,TX,31.589203,-99.62601
"al-Galla, Wasmaaa",1972,NA,NA,Alumn,Very Connected,NA,500004,Financial Aid,56542,117,54,156,88,106,20000,10000,20000,20000,10000,Fosston,MN,47.571567,-95.73784
"Perry, Madisyn",1986,NA,NA,Alumn,Connected,NA,499821,Residence Hall,30455,0,0,0,0,23,10000,10000,20000,10000,10000,Rocky Ford,GA,32.697762,-81.81036
"Clay, Caitlin",2015,110000,Assessment,Alumn,Somewhat Connected,NA,NA,,60536,80,323,288,105,354,20000,10000,20000,20000,10000,Millbrook,IL,41.598631,-88.55317
"Alba Campos, Dallas",1977,110000,Assessment,Alumn,Very Connected,"el-Jaffer, Zaahira",499900,Residence Hall,07457,0,12,0,0,0,10000,10000,10000,10000,10000,Riverdale,NJ,40.990032,-74.31023
"Kinder, Wilbert",1970,100000,Annual Fund Leadership,Alumn,Modestly Connected,NA,NA,,12725,0,0,0,0,0,10000,10000,10000,10000,10000,Claryville,NY,41.926119,-74.55675
"Kitchen, Austin",1967,NA,NA,Alumn,Connected,NA,499835,Athletics,01522,0,11,0,0,0,10000,20000,10000,10000,10000,Jefferson,MA,42.369658,-71.87418
"An, Suman",NA,110000,Not a Prospect,Parent,Not Connected,"al-Aboud, Mahdeeya",500292,Athletics,14203,213,392,213,290,303,20000,20000,20000,20000,20000,Buffalo,NY,42.880107,-78.8699
"Le, Isuru",1982,100000,Annual Fund Leadership,Alumn,Somewhat Connected,NA,NA,,15266,255,100,165,203,108,20000,20000,10000,20000,20000,Pittsburgh,PA,40.434436,-80.024817
"Scott, Ernie",1957,100000,Annual Fund Leadership,Alumn,Very Connected,"Barela, Audreana",NA,,37089,281,0,128,192,0,20000,20000,10000,20000,20000,La Vergne,TN,35.859565,-86.420958
"Sanchez, Eddie",1972,110000,Cultivation,Alumn,Not Connected,NA,NA,,14170,32,0,0,148,0,10000,20000,10000,10000,20000,West Falls,NY,42.692304,-78.67147
"Dickey, Meghan",1979,100000,Not a Prospect,Alumn,Modestly Connected,NA,499940,Professorship,54850,438,64,305,299,137,20000,20000,10000,20000,20000,La Pointe,WI,46.799835,-90.73209
"Vasquez, Alexia",2014,NA,NA,Alumn,Connected,NA,NA,,20242,0,56,0,0,63,10000,10000,20000,10000,10000,Washington,DC,38.867812,-77.028948
"Darter, Paige",1972,100000,Annual Fund Leadership,Alumn,Somewhat Connected,NA,NA,,79720,77,0,0,87,0,10000,20000,10000,10000,10000,Big Spring,TX,32.21649,-101.4532
"Valdez, Victoria",1970,NA,NA,Alumn,Not Connected,NA,NA,,70072,201,423,310,215,400,20000,20000,20000,20000,20000,Marrero,LA,29.869283,-90.10933
"al-Ismail, Mahuroos",1995,110000,Cultivation,Alumn,Modestly Connected,NA,NA,,07457,67,443,354,93,474,20000,10000,20000,20000,20000,Riverdale,NJ,40.990032,-74.31023
"Lytle, Daylamae",1999,100000,Annual Fund Leadership,Alumn,Connected,NA,500128,Professorship,70162,214,156,265,184,208,20000,10000,20000,20000,20000,New Orleans,LA,30.032997,-89.882564
"Huerta, Jennifer",1970,110000,Stewardship,Alumn,Very Connected,"al-Aboud, Mahdeeya",500335,Professorship,94580,614,380,639,481,485,20000,20000,20000,20000,20000,San Lorenzo,CA,37.678531,-122.13199
"Martinez-Chavez, Xitlalic",1989,110000,Assessment,Alumn,Somewhat Connected,NA,500187,Athletics,71350,128,387,184,178,314,20000,20000,20000,10000,20000,Mansura,LA,31.067379,-92.05447
"Quigley, Ian",1952,100000,Annual Fund Leadership,Alumn,Connected,"Barela, Audreana",NA,,07310,63,139,144,67,161,20000,10000,20000,20000,10000,Jersey City,NJ,40.731901,-74.0402
"al-Shahid, Zahra",1986,100000,Not a Prospect,Alumn,Connected,NA,499935,Financial Aid,55555,103,0,31,106,0,10000,20000,10000,10000,10000,Young America,MN,44.805487,-93.766524
"el-Matar, Yahya",1959,100000,Not a Prospect,Alumn,Somewhat Connected,NA,500099,Financial Aid,16214,0,251,187,0,281,20000,10000,20000,20000,10000,Clarion,PA,41.199396,-79.37196
"Bonjour, Macala",2012,NA,NA,Alumn,Somewhat Connected,NA,NA,,34277,0,0,0,0,0,10000,10000,10000,10000,10000,Sarasota,FL,27.167521,-82.380967
"Le, Justin",1965,110000,Annual Fund Leadership,Alumn,Somewhat Connected,NA,NA,,76598,673,139,364,574,142,20000,20000,10000,20000,20000,Gatesville,TX,31.390196,-97.799309
"Mcdaniel, Shaquille",2002,100000,Annual Fund Leadership,Alumn,Modestly Connected,NA,NA,,61811,0,0,0,0,0,10000,10000,10000,10000,10000,Alvin,IL,40.293159,-87.61401
"Steigerwald, Brandt",1970,NA,NA,Alumn,Somewhat Connected,NA,NA,,64442,0,0,0,0,0,10000,10000,10000,10000,10000,Eagleville,MO,40.481133,-93.99079
"Lee, Sebastian",2009,100000,Not a Prospect,Alumn,Somewhat Connected,NA,499975,Professorship,71720,0,69,38,0,92,10000,10000,20000,10000,10000,Bearden,AR,33.733334,-92.64664
"el-Arshad, Nassaar",1966,NA,NA,Alumn,Connected,NA,NA,,90007,33,0,19,0,5,10000,10000,10000,10000,10000,Los Angeles,CA,34.026448,-118.2829
"Guillory, Daniel",1973,100000,Not a Prospect,Alumn,Modestly Connected,"Barela, Audreana",NA,,08311,455,106,394,338,205,20000,20000,20000,20000,20000,Cedarville,NJ,39.337205,-75.18577
"Fetter, Arriane Julia",2014,100000,Annual Fund Leadership,Alumn,Not Connected,NA,NA,,19070,0,0,0,0,0,10000,10000,10000,10000,10000,Morton,PA,39.906312,-75.32489
"el-Zaki, Taamir",2006,110000,Assessment,Alumn,Connected,NA,NA,,75556,287,319,381,245,364,20000,20000,20000,20000,20000,Bloomburg,TX,33.142532,-94.05585
"Repollo, Jenaer",1966,100000,Annual Fund Leadership,Alumn,Modestly Connected,NA,NA,,14813,0,0,0,0,0,10000,10000,10000,10000,10000,Belmont,NY,42.238994,-78.01907
"Chandra, Vang",2007,NA,NA,Alumn,Connected,NA,NA,,44864,419,526,512,383,536,20000,20000,20000,20000,20000,Perrysville,OH,40.66496,-82.31994
"Lewis, Kevin",1973,100000,Annual Fund Leadership,Alumn,Very Connected,NA,499572,Financial Aid,17333,0,0,0,0,0,10000,20000,10000,10000,10000,Hanover,PA,39.972985,-76.687826
"Maestas, Jayson",1966,NA,NA,Alumn,Very Connected,NA,NA,,77032,36,236,66,174,151,20000,10000,20000,10000,20000,Houston,TX,29.944922,-95.34152
"Marquantte, Marquis",1956,110000,Assessment,Alumn,Very Connected,NA,NA,,14522,363,221,362,316,269,20000,20000,20000,20000,20000,Palmyra,NY,43.063858,-77.2223
"Lieb, Mariah",1994,110000,Cultivation,Alumn,Very Connected,"Barela, Audreana",NA,,52353,160,398,85,316,227,10000,20000,20000,10000,20000,Washington,IA,41.300042,-91.69743
"Colbert, Danielle",1951,100000,Cultivation,Alumn,Somewhat Connected,"Barela, Audreana",499977,Financial Aid,29846,247,94,205,181,133,20000,20000,10000,20000,20000,Sycamore,SC,33.047132,-81.22185
"Mcsparren, Jocelynn",1991,NA,NA,Alumn,Somewhat Connected,NA,499802,Math/Science Center,80904,67,0,0,41,0,10000,20000,10000,10000,10000,Colorado Springs,CO,38.850558,-104.86481
"Largo, Elizabeth",1966,100000,Annual Fund Leadership,Alumn,Very Connected,NA,NA,,93619,358,74,335,232,180,20000,20000,20000,20000,20000,Clovis,CA,36.91,-119.58
"Kim, Syra",NA,110000,Assessment,Parent,Very Connected,NA,NA,,06612,328,140,236,306,146,20000,20000,20000,20000,20000,Easton,CT,41.253946,-73.28842
"Macfarlane, Thomas",NA,NA,NA,Parent,Not Connected,NA,NA,,25882,0,0,0,0,19,10000,10000,10000,10000,10000,Mullens,WV,37.596209,-81.38193
"al-Sadri, Ibtisaama",1953,110000,Stewardship,Alumn,Very Connected,"al-Aboud, Mahdeeya",NA,,90007,636,627,571,705,547,20000,20000,20000,20000,20000,Los Angeles,CA,34.026448,-118.2829
"Babcock, Lee",2005,110000,Assessment,Alumn,Very Connected,NA,500350,Financial Aid,58036,252,444,60,434,210,10000,20000,20000,10000,20000,Gardner,ND,47.15096,-96.96482
"Mack, Rafael",1954,110000,Assessment,Alumn,Very Connected,"el-Jaffer, Zaahira",NA,,50484,472,143,331,395,177,20000,20000,10000,20000,20000,Woden,IA,43.236648,-93.92137
"al-Iqbal, Rabdaa",1983,110000,Annual Fund Leadership,Alumn,Modestly Connected,NA,499704,Athletics,75151,0,0,0,0,0,10000,20000,10000,10000,10000,Corsicana,TX,32.062395,-96.473459
"Niederhut, Michael",1960,100000,Not a Prospect,Alumn,Modestly Connected,"Barela, Audreana",NA,,46901,93,0,0,78,0,10000,20000,10000,10000,10000,Kokomo,IN,40.501576,-86.14677
"Cohen, Mahaylee",2004,NA,NA,Alumn,Connected,NA,NA,,15266,0,124,0,0,30,10000,10000,10000,10000,10000,Pittsburgh,PA,40.434436,-80.024817
"Sterling, Brieannah",1964,110000,Cultivation,Alumn,Connected,NA,NA,,32209,258,381,294,295,341,20000,20000,20000,20000,20000,Jacksonville,FL,30.354588,-81.69113
"Weaver, Raine",1982,110000,Cultivation,Alumn,Not Connected,"el-Jaffer, Zaahira",500356,Athletics,77298,583,481,560,507,498,20000,20000,20000,20000,20000,Houston,TX,29.83399,-95.434241
"al-Faris, Mukarram",1998,110000,Not a Prospect,Alumn,Very Connected,NA,500053,Residence Hall,71044,398,246,216,364,187,20000,20000,10000,20000,20000,Ida,LA,32.983957,-93.89254
"el-Rashed, Sanad",2014,NA,NA,Alumn,Somewhat Connected,NA,499919,Math/Science Center,34470,187,43,129,134,69,10000,20000,10000,20000,20000,Ocala,FL,29.198704,-82.10556
"Smith, Olivia",2000,110000,Cultivation,Alumn,Modestly Connected,"al-Aboud, Mahdeeya",NA,,64002,591,366,516,495,401,20000,20000,20000,20000,20000,Lees Summit,MO,38.91,-94.38
"Chopp, Alycia",1971,100000,Annual Fund Leadership,Alumn,Modestly Connected,NA,NA,,67522,0,0,0,0,0,10000,10000,10000,10000,10000,Buhler,KS,38.122234,-97.74843
"el-Salame, Tareefa",2008,110000,Cultivation,Alumn,Very Connected,"el-Jaffer, Zaahira",NA,,41139,281,203,218,287,183,20000,20000,20000,20000,20000,Flatwoods,KY,38.52032,-82.72175
"Mosley, Tyree",1965,NA,NA,Alumn,Connected,NA,NA,,14505,165,0,0,229,0,10000,20000,10000,10000,20000,Marion,NY,43.160635,-77.16948
"Barron, Janet",1987,110000,Stewardship,Alumn,Somewhat Connected,"Barela, Audreana",500235,Athletics,78134,264,360,384,227,397,20000,20000,20000,20000,20000,New Braunfels,TX,29.687579,-98.120104
"el-Haq, Inaaya",NA,110000,Cultivation,Parent,Not Connected,"al-Aboud, Mahdeeya",NA,,50235,627,492,340,676,332,20000,20000,20000,20000,20000,Rippey,IA,41.931753,-94.20565
"al-Sham, Rihaab",1998,110000,Assessment,Alumn,Modestly Connected,NA,500506,Residence Hall,71942,397,601,397,477,493,20000,20000,20000,20000,20000,Friendship,AR,34.223546,-93.002367
"Quick, Michael",NA,100000,Stewardship,Parent,Very Connected,NA,NA,,80946,0,77,0,0,65,10000,10000,10000,10000,10000,Colorado Springs,CO,38.82469,-104.562027
"Wallace, Kyle",2001,NA,NA,Alumn,Somewhat Connected,NA,500403,Athletics,34277,692,444,401,713,325,20000,20000,20000,20000,20000,Sarasota,FL,27.167521,-82.380967
"Worm, Jonathan",NA,110000,Stewardship,Parent,Modestly Connected,"Barela, Audreana",NA,,46994,0,195,21,0,163,10000,10000,20000,10000,10000,Walton,IN,40.668348,-86.24943
"Fitzsimmons, Jake",1978,100000,Not a Prospect,Alumn,Somewhat Connected,NA,NA,,20078,0,0,0,0,0,10000,10000,10000,10000,10000,Washington,DC,38.893311,-77.014647
"Snipes, Ashlie",1976,110000,Solicitation,Alumn,Not Connected,NA,499767,Professorship,94060,206,0,0,173,0,10000,20000,10000,10000,20000,Pescadero,CA,37.203092,-122.33718
"Cockrell, Alyssa",1952,100000,Not a Prospect,Alumn,Not Connected,"Barela, Audreana",NA,,92061,0,182,109,0,202,20000,10000,20000,10000,10000,Pauma Valley,CA,33.311881,-116.96499
"Yeon, Ann",1999,100000,Annual Fund Leadership,Alumn,Connected,NA,499483,Athletics,79301,0,0,0,0,0,10000,10000,10000,10000,10000,Earth,TX,34.230527,-102.41085
"Rodgers, Chance",1965,110000,Annual Fund Leadership,Alumn,Connected,"Barela, Audreana",500064,Athletics,18629,61,138,103,88,131,20000,10000,20000,10000,10000,Mehoopany,PA,41.555944,-76.13179
"Nguyen, Sravya",2007,100000,Annual Fund Leadership,Alumn,Somewhat Connected,NA,499884,Math/Science Center,95209,249,0,226,120,19,20000,10000,10000,20000,10000,Stockton,CA,38.035499,-121.34378
"Arana, Zane",1994,110000,Assessment,Alumn,Very Connected,NA,500393,Athletics,90835,162,506,191,299,364,20000,20000,20000,10000,20000,Long Beach,CA,33.767817,-118.199401
"Newberry, Isaiah",1983,NA,NA,Alumn,Not Connected,NA,NA,,63539,0,0,0,0,0,10000,10000,10000,10000,10000,Ethel,MO,39.893011,-92.74503
"el-Rahimi, Ayyoob",NA,NA,NA,Parent,Modestly Connected,NA,499907,Athletics,12725,0,19,0,0,27,10000,10000,20000,10000,10000,Claryville,NY,41.926119,-74.55675
"al-Niazi, Mastoor",1981,NA,NA,Alumn,Somewhat Connected,NA,NA,,02879,244,229,332,195,291,20000,10000,20000,20000,20000,Wakefield,RI,41.423601,-71.52322
"Stewart, Samuel",1975,110000,Cultivation,Alumn,Modestly Connected,"al-Aboud, Mahdeeya",NA,,44287,196,259,210,204,238,20000,20000,20000,20000,20000,West Salem,OH,40.957955,-82.12114
"Vasquez, Marcel",1983,110000,Annual Fund Leadership,Alumn,Somewhat Connected,NA,NA,,13502,14,89,43,76,68,20000,10000,20000,10000,10000,Utica,NY,43.114519,-75.22284
"Pena, Sereno",1972,110000,Not a Prospect,Alumn,Modestly Connected,"el-Jaffer, Zaahira",499889,Athletics,75404,145,0,4,141,0,10000,20000,10000,10000,20000,Greenville,TX,33.056265,-96.080973
"Zhang, Connie",1972,100000,Not a Prospect,Alumn,Somewhat Connected,NA,NA,,16214,0,0,0,0,0,10000,10000,10000,10000,10000,Clarion,PA,41.199396,-79.37196
"Barker, Wesley",1992,110000,Assessment,Alumn,Not Connected,"Barela, Audreana",NA,,13338,282,416,378,295,413,20000,20000,20000,20000,20000,Forestport,NY,43.506153,-75.07355
"Dreisziger, Tyler",1980,100000,Annual Fund Leadership,Alumn,Not Connected,NA,NA,,83014,214,0,221,53,57,20000,10000,10000,20000,10000,Wilson,WY,43.520413,-110.86418
"Batsaihan, Zackeree",1956,110000,Stewardship,Alumn,Very Connected,NA,499844,Unresistricted,76550,257,0,0,232,0,10000,20000,10000,10000,20000,Lampasas,TX,31.06639,-98.19192
"Palomera, Jorge",1960,100000,Annual Fund Leadership,Alumn,Somewhat Connected,NA,NA,,91313,0,0,0,0,0,10000,10000,10000,10000,10000,Chatsworth,CA,33.786594,-118.298662
"Wilson, Brendan",2007,NA,NA,Alumn,Somewhat Connected,NA,NA,,18328,0,143,0,15,0,10000,20000,10000,10000,20000,Dingmans Ferry,PA,41.241889,-74.95917
"Cooper, Kimberly",1955,110000,Annual Fund Leadership,Alumn,Modestly Connected,"Barela, Audreana",NA,,63155,0,289,61,13,227,10000,10000,20000,10000,10000,Saint Louis,MO,38.6531,-90.243462
"Miller, Ariana",1957,NA,NA,Alumn,Very Connected,NA,499680,Financial Aid,68028,0,0,0,0,0,10000,10000,10000,10000,10000,Gretna,NE,41.118694,-96.25535
"Herrera, Perla",2007,NA,NA,Alumn,Somewhat Connected,NA,NA,,71039,101,204,198,68,233,20000,10000,20000,20000,20000,Heflin,LA,32.429157,-93.29549
"Lamont, Anthony",1953,110000,Assessment,Alumn,Not Connected,"el-Jaffer, Zaahira",NA,,92346,153,124,112,150,109,10000,20000,10000,10000,20000,Highland,CA,34.12716,-117.20073
"el-Qazi, Aamir",1954,100000,Annual Fund Leadership,Alumn,Not Connected,NA,NA,,46901,0,10,106,0,103,10000,10000,10000,20000,10000,Kokomo,IN,40.501576,-86.14677
"Mogliolo, Deondre",1961,NA,NA,Alumn,Not Connected,NA,500259,Residence Hall,59323,414,317,295,427,262,20000,20000,20000,20000,20000,Colstrip,MT,45.915952,-106.65505
"Nosker, Cydney",1989,NA,NA,Alumn,Somewhat Connected,NA,NA,,27658,181,0,23,7,0,10000,20000,10000,20000,10000,Raleigh,NC,35.797692,-78.625265
"Jacoby, Shaina",1981,NA,NA,Alumn,Somewhat Connected,NA,499655,Math/Science Center,88242,223,0,34,92,0,10000,20000,10000,20000,10000,Hobbs,NM,32.787805,-103.14592
"Pacheco, Rhianna",1960,100000,Annual Fund Leadership,Alumn,Somewhat Connected,NA,NA,,39096,219,79,168,175,104,20000,20000,10000,20000,20000,Lorman,MS,31.825143,-91.07877
"Walton, Alfred",1975,100000,Annual Fund Leadership,Alumn,Modestly Connected,"Barela, Audreana",NA,,94580,191,265,363,110,356,20000,10000,20000,20000,20000,San Lorenzo,CA,37.678531,-122.13199
"el-Hassen, Mubeena",2015,110000,Annual Fund Leadership,Alumn,Somewhat Connected,"Barela, Audreana",NA,,53032,147,192,0,231,40,10000,20000,10000,10000,20000,Horicon,WI,43.446666,-88.62795
"Daniels, Thea",2005,100000,Annual Fund Leadership,Alumn,Not Connected,NA,499740,Financial Aid,94060,202,0,64,99,0,10000,20000,10000,20000,20000,Pescadero,CA,37.203092,-122.33718
"Brenner, Elizabeth",1965,100000,Not a Prospect,Alumn,Connected,NA,499607,Financial Aid,39096,0,0,73,0,36,10000,10000,10000,20000,10000,Lorman,MS,31.825143,-91.07877
"Scott, Anthony",NA,110000,Annual Fund Leadership,Parent,Not Connected,"el-Jaffer, Zaahira",NA,,64155,338,413,230,435,287,20000,20000,20000,20000,20000,Kansas City,MO,39.276828,-94.57344
"Miles, Nigel",1983,NA,NA,Alumn,Somewhat Connected,NA,NA,,63155,0,352,69,0,282,20000,10000,20000,10000,10000,Saint Louis,MO,38.6531,-90.243462
"Whisler, Joan",1971,110000,Not a Prospect,Alumn,Very Connected,"Barela, Audreana",499977,Athletics,24605,235,90,144,200,91,20000,20000,10000,20000,20000,Bluefield,VA,37.222548,-81.3367
"Yohannes, Marquarius",1995,100000,Not a Prospect,Alumn,Not Connected,NA,NA,,37995,0,0,0,0,4,10000,10000,20000,10000,10000,Knoxville,TN,35.990142,-83.96218
"Wilson, Claire",1951,100000,Not a Prospect,Alumn,Connected,NA,499567,Professorship,47990,0,0,0,0,0,10000,10000,10000,10000,10000,Waynetown,IN,40.071792,-87.06369
"Reynolds, Taylor",1974,110000,Assessment,Alumn,Very Connected,"el-Jaffer, Zaahira",NA,,01864,12,585,94,239,377,20000,20000,20000,10000,20000,North Reading,MA,42.583436,-71.0982
"Anderson, Steven",1956,110000,Annual Fund Leadership,Alumn,Very Connected,NA,NA,,94502,204,138,153,194,129,20000,20000,20000,20000,20000,Alameda,CA,37.734379,-122.23952
"Iniguez, Laura",NA,NA,NA,Parent,Modestly Connected,NA,500698,Athletics,49443,875,657,658,894,562,20000,20000,20000,20000,20000,Muskegon,MI,43.295493,-86.468853
"Sierra, Kandace",1975,110000,Annual Fund Leadership,Alumn,Very Connected,"al-Aboud, Mahdeeya",NA,,00609,186,0,0,269,0,10000,20000,10000,10000,20000,Aibonito,PR,18.142002,-66.273278
"Forrest, Caesar",2006,110000,Cultivation,Alumn,Somewhat Connected,NA,NA,,23426,100,336,261,137,338,20000,10000,20000,20000,20000,Sanford,VA,37.93359,-75.67692
"Kabotie, Marissa",1966,100000,Annual Fund Leadership,Alumn,Modestly Connected,NA,499465,Math/Science Center,88030,0,0,0,0,0,10000,10000,10000,10000,10000,Deming,NM,32.223023,-107.71282
"Verdos, Evan",2003,NA,NA,Alumn,Connected,NA,500300,Athletics,19070,314,530,421,293,512,20000,20000,20000,20000,20000,Morton,PA,39.906312,-75.32489
"Hartley, Tiara",2016,NA,NA,Alumn,Somewhat Connected,NA,NA,,15055,210,363,64,386,173,10000,20000,20000,10000,20000,Lawrence,PA,40.304019,-80.12246
"Welch, Ellaura",1995,110000,Assessment,Alumn,Modestly Connected,"al-Aboud, Mahdeeya",NA,,35089,24,326,73,74,239,10000,20000,20000,10000,20000,Kellyton,AL,32.941708,-86.06098
"Williams, Kyre",1974,NA,NA,Alumn,Not Connected,NA,NA,,55555,431,286,361,360,298,20000,20000,20000,20000,20000,Young America,MN,44.805487,-93.766524
"Friedrich, Niko",1972,NA,NA,Alumn,Very Connected,NA,NA,,60174,322,302,356,316,319,20000,20000,20000,20000,20000,Saint Charles,IL,41.919808,-88.30498
"Gatewood, Sienna",1968,100000,Annual Fund Leadership,Alumn,Not Connected,NA,NA,,13646,0,0,0,0,0,10000,20000,10000,10000,10000,Hammond,NY,44.444242,-75.69227
"Robertson, Mandy",1991,NA,NA,Alumn,Somewhat Connected,NA,500254,Athletics,44425,26,212,24,177,110,20000,10000,20000,10000,20000,Hubbard,OH,41.166743,-80.57733
"Clements, Katelynn",1975,NA,NA,Alumn,Somewhat Connected,NA,499894,Athletics,49443,99,0,102,42,0,20000,10000,10000,20000,10000,Muskegon,MI,43.295493,-86.468853
"Mehno, Kyle",1996,100000,Not a Prospect,Alumn,Very Connected,NA,NA,,60176,0,0,0,0,0,10000,10000,10000,20000,10000,Schiller Park,IL,41.95683,-87.87193
"Ranaldi, Kelsey",1989,110000,Stewardship,Alumn,Somewhat Connected,"el-Jaffer, Zaahira",NA,,86439,642,265,488,534,308,20000,20000,20000,20000,20000,Bullhead City,AZ,35.095848,-114.619445
"Duran, Vanna",2011,110000,Assessment,Alumn,Not Connected,NA,NA,,31199,202,490,344,247,455,20000,20000,20000,20000,20000,Atlanta,GA,33.844371,-84.47405
"Galvan, Steven",2000,110000,Cultivation,Alumn,Somewhat Connected,"Barela, Audreana",500126,Residence Hall,68028,241,213,130,282,140,20000,20000,20000,10000,20000,Gretna,NE,41.118694,-96.25535
"Muhlenbruck, Erin",1989,110000,Cultivation,Alumn,Modestly Connected,"al-Aboud, Mahdeeya",NA,,02302,301,259,165,419,154,20000,20000,20000,20000,20000,Brockton,MA,42.08715,-71.00222
"el-Abdo, Waheeba",2015,100000,Annual Fund Leadership,Alumn,Connected,"Barela, Audreana",NA,,13637,0,90,0,0,97,10000,10000,20000,10000,10000,Evans Mills,NY,44.091494,-75.82694
"Guzman, Alejandro",1983,100000,Annual Fund Leadership,Alumn,Very Connected,NA,NA,,38868,0,0,0,0,0,10000,10000,10000,10000,10000,Shannon,MS,34.122101,-88.72967
"Rodriguez, Eric",1983,NA,NA,Alumn,Very Connected,NA,499918,Professorship,13465,482,55,386,292,178,20000,20000,10000,20000,20000,Solsville,NY,42.954541,-75.616793
"Lopez, Manuel",1992,100000,Not a Prospect,Alumn,Connected,NA,500043,Math/Science Center,93060,76,101,179,53,159,20000,10000,20000,20000,10000,Santa Paula,CA,34.367474,-119.07317
"Thapa, Matthew",1951,NA,NA,Alumn,Not Connected,NA,NA,,74036,150,331,293,146,350,20000,10000,20000,20000,20000,Inola,OK,36.145085,-95.51443
"Jones, Janet",1974,100000,Annual Fund Leadership,Alumn,Very Connected,NA,NA,,44425,395,125,345,263,209,20000,20000,20000,20000,20000,Hubbard,OH,41.166743,-80.57733
